#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	stats
#open	2018-04-03-20-53-01
#fields	ts	peer	mem	pkts_proc	bytes_recv	pkts_dropped	pkts_link	pkt_lag	events_proc	events_queued	active_tcp_conns	active_udp_conns	active_icmp_conns	tcp_conns	udp_conns	icmp_conns	timers	active_timers	files	active_files	dns_requests	active_dns_requests	reassem_tcp_size	reassem_file_size	reassem_frag_size	reassem_unknown_size
#types	time	string	count	count	count	count	count	interval	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count
218046.923052	bro	64	154	11068	-	-	-	339	337	0	0	4	3	0	97	671	33	0	0	0	1	0	0	0	0
218347.793235	bro	64	192	28449	-	-	-	346	347	0	0	5	2	0	101	602	35	2	0	0	1	0	0	0	0
218659.596108	bro	64	230	34869	-	-	-	452	457	0	0	40	2	0	138	709	70	4	0	0	1	0	0	0	0
218960.635572	bro	64	537	51490	-	-	-	433	424	0	0	5	4	1	124	792	38	1	0	0	1	0	0	0	0
219260.865322	bro	64	216	31310	-	-	-	415	416	1	0	33	2	0	128	658	70	3	0	0	1	0	0	0	0
219562.451900	bro	64	178	13300	-	-	-	339	339	0	0	52	3	2	115	585	83	0	0	0	1	0	0	0	0
219869.687294	bro	64	159	21112	-	-	-	398	399	0	0	4	1	2	100	528	36	2	0	0	1	0	0	0	0
220179.497709	bro	64	216	23396	-	-	-	412	409	0	0	42	4	0	139	647	76	1	0	0	1	0	0	0	0
220486.530486	bro	64	185	28776	-	-	-	392	398	1	0	3	2	0	100	556	35	3	0	0	1	0	0	0	0
220789.832428	bro	64	196	15290	-	-	-	409	410	0	0	44	3	2	146	665	72	0	0	0	1	0	0	0	0
221091.142514	bro	64	152	19776	-	-	-	374	367	0	0	4	1	0	97	500	37	2	0	0	1	0	0	0	0
221391.652208	bro	64	199	22268	-	-	-	384	389	0	0	35	4	0	130	609	66	1	0	0	1	0	0	0	0
221696.152597	bro	64	191	29198	-	-	-	379	378	1	0	38	2	0	106	593	75	3	0	0	1	0	0	0	0
221998.954772	bro	64	163	12320	-	-	-	365	371	0	0	5	3	2	110	700	33	0	0	0	1	0	0	0	0
222310.402163	bro	64	197	24444	-	-	-	420	413	0	0	44	1	0	139	733	78	2	0	0	1	0	0	0	0
222610.737142	bro	64	174	19742	-	-	-	368	368	0	0	4	4	0	99	628	35	1	0	0	1	0	0	0	0
222917.435988	bro	64	217	31748	-	-	-	434	433	1	0	42	2	0	137	646	78	3	0	0	1	0	0	0	0
223223.389839	bro	64	159	11994	-	-	-	367	369	0	0	4	3	2	106	624	33	0	0	0	1	0	0	0	0
223523.440474	bro	64	189	23672	-	-	-	407	406	0	0	30	1	2	127	557	64	2	0	0	1	0	0	0	0
223827.988167	bro	64	193	21104	-	-	-	349	351	0	0	44	4	0	111	662	73	1	0	0	1	0	0	0	0
224130.961577	bro	64	190	28942	-	-	-	398	399	0	0	3	2	0	99	599	31	3	0	0	1	0	0	0	0
224435.598320	bro	64	217	25294	-	-	-	421	419	0	0	45	4	0	138	693	74	2	0	0	1	0	0	0	0
224736.239830	bro	64	198	28813	-	-	-	390	388	0	0	4	2	0	101	604	37	2	0	0	1	0	0	0	0
225036.372912	bro	64	199	22763	-	-	-	401	403	1	0	42	1	0	135	623	73	2	0	0	1	0	0	0	0
225339.827441	bro	64	188	23100	-	-	-	392	402	0	0	14	4	2	106	644	48	2	0	0	1	0	0	0	0
225642.911170	bro	64	181	20608	-	-	-	352	342	0	0	2	4	0	100	653	33	1	0	0	1	0	0	0	0
225953.034892	bro	64	220	31868	-	-	-	435	435	1	0	44	2	0	139	615	77	3	0	0	1	0	0	0	0
226253.644115	bro	64	153	11492	-	-	-	358	355	0	2	8	2	2	103	633	45	0	0	0	1	0	0	0	0
226556.877276	bro	64	194	24444	-	-	-	421	424	0	0	42	2	0	140	609	73	2	0	0	1	0	0	0	0
226857.950455	bro	64	173	19762	-	-	-	371	368	0	0	4	4	0	100	561	37	1	0	0	1	0	0	0	0
227158.470773	bro	64	204	30764	-	-	-	412	418	1	0	25	2	2	122	631	57	3	0	0	1	0	0	0	0
227462.924091	bro	64	179	13558	-	-	-	376	371	0	0	44	3	2	125	652	76	0	0	0	1	0	0	0	0
227771.023224	bro	64	152	19304	-	-	-	370	369	0	0	5	1	0	99	545	38	2	0	0	1	0	0	0	0
228072.866257	bro	64	216	23484	-	-	-	411	413	0	0	45	4	0	141	622	76	1	0	0	1	0	0	0	0
228374.080012	bro	64	180	29838	-	-	-	398	399	0	0	2	2	0	98	597	31	3	0	0	1	0	0	0	0
228694.632571	bro	64	210	25200	-	-	-	422	424	0	0	43	4	0	140	647	73	2	0	0	1	0	0	0	0
229006.595892	bro	64	188	28419	-	-	-	392	388	0	0	4	2	0	102	581	38	2	0	0	1	0	0	0	0
229309.839536	bro	64	191	22515	-	-	-	406	408	1	0	42	1	0	137	601	74	2	0	0	1	0	0	0	0
229619.190366	bro	64	157	11910	-	-	-	370	369	0	0	4	3	2	106	609	34	0	0	0	1	0	0	0	0
229919.302593	bro	64	186	20729	-	-	-	383	385	0	0	26	4	0	121	603	56	2	0	0	1	0	0	0	0
230220.608583	bro	64	206	29759	-	-	-	383	382	0	0	43	2	0	117	593	74	2	0	0	1	0	0	0	0
230526.334492	bro	64	152	19383	-	-	-	380	383	1	0	4	1	2	98	657	34	2	0	0	1	0	0	0	0
230827.077989	bro	64	187	14886	-	-	-	416	411	0	0	42	3	2	145	611	74	0	0	0	1	0	0	0	0
231137.496836	bro	64	164	20672	-	-	-	379	382	0	0	5	4	0	100	580	33	2	0	0	1	0	0	0	0
231454.267413	bro	64	221	31557	-	-	-	431	428	0	0	45	2	0	141	597	78	2	0	0	1	0	0	0	0
231758.915762	bro	64	140	18725	-	-	-	364	367	1	0	3	1	0	97	476	33	2	0	0	1	0	0	0	0
232081.457036	bro	64	188	14816	-	-	-	407	411	0	0	41	3	2	145	561	69	0	0	0	1	0	0	0	0
232393.489037	bro	64	161	21408	-	-	-	385	383	0	0	4	4	0	101	511	32	2	0	0	1	0	0	0	0
232705.177998	bro	64	228	32077	-	-	-	435	431	0	0	46	2	0	144	673	80	2	0	0	1	0	0	0	0
233012.884501	bro	64	147	18837	-	-	-	366	367	1	0	2	1	0	95	556	33	2	0	0	1	0	0	0	0
233313.159099	bro	64	364	30204	-	-	-	417	420	0	1	31	3	5	147	712	60	0	0	0	1	0	0	0	0
233629.201242	bro	64	360	39106	-	-	-	349	344	0	0	2	4	2	90	713	35	2	0	0	1	0	0	0	0
233933.843375	bro	64	435	50229	-	-	-	434	439	0	0	5	2	6	122	720	34	2	0	0	1	0	0	0	0
234235.818916	bro	64	236	26525	-	-	-	369	362	1	0	5	1	3	104	688	40	2	0	0	1	0	0	0	0
234541.621450	bro	64	205	15624	-	-	-	405	409	0	0	44	3	2	145	650	73	0	0	0	1	0	0	0	0
234845.288955	bro	64	183	22150	-	-	-	386	384	0	0	4	4	0	99	632	35	2	0	0	1	0	0	0	0
235148.832427	bro	64	237	32229	-	-	-	425	427	0	0	44	2	0	141	641	75	2	0	0	1	0	0	0	0
235448.971743	bro	64	158	19325	-	-	-	364	363	1	0	4	1	0	96	635	37	2	0	0	1	0	0	0	0
235749.304881	bro	64	200	15236	-	-	-	393	393	0	0	38	3	2	138	717	70	0	0	0	1	0	0	0	0
236055.934884	bro	64	179	22228	-	-	-	353	367	0	0	33	4	0	105	608	61	2	0	0	1	0	0	0	0
236378.368286	bro	64	279	35935	-	-	-	411	401	0	0	4	2	1	110	700	33	2	0	0	1	0	0	0	0
236689.936576	bro	64	206	24817	-	-	-	412	411	0	0	44	1	0	139	682	73	2	0	0	1	0	0	0	0
236996.528189	bro	64	179	21938	-	-	-	384	382	0	0	4	4	0	98	581	33	2	0	0	1	0	0	0	0
237311.910820	bro	64	234	32015	-	-	-	424	423	0	0	44	2	0	139	618	77	2	0	0	1	0	0	0	0
237614.685621	bro	64	163	19709	-	-	-	367	366	1	0	3	1	0	97	588	37	2	0	0	1	0	0	0	0
237920.596808	bro	64	197	14718	-	-	-	399	398	0	0	43	3	2	140	697	76	0	0	0	1	0	0	0	0
238227.919271	bro	64	276	30102	-	-	-	440	444	0	2	52	4	2	137	629	83	2	0	0	1	0	0	0	0
238533.925208	bro	64	202	28981	-	-	-	400	397	0	0	4	2	0	101	621	35	2	0	0	1	0	0	0	0
238834.333346	bro	64	159	19655	-	-	-	333	334	0	0	6	1	0	100	600	39	2	0	0	1	0	0	0	0
239142.087212	bro	64	229	24822	-	-	-	446	444	0	0	44	4	2	142	696	78	2	0	0	1	0	0	0	0
239454.421541	bro	64	181	20192	-	-	-	363	369	0	0	3	4	0	100	577	32	1	0	0	1	0	0	0	0
239757.271548	bro	64	234	32656	-	-	-	440	439	1	0	46	2	0	141	646	78	3	0	0	1	0	0	0	0
240058.233946	bro	64	164	12274	-	-	-	375	369	0	0	11	3	2	108	709	44	0	0	0	1	0	0	0	0
240360.310746	bro	64	198	24282	-	-	-	410	413	0	1	41	1	1	134	629	77	2	0	0	1	0	0	0	0
240672.683872	bro	64	532	50918	-	-	-	310	311	0	0	3	4	0	86	721	34	1	0	0	1	0	0	0	0
240976.707524	bro	64	228	32254	-	-	-	433	434	1	0	42	2	0	138	664	75	3	0	0	1	0	0	0	0
241277.312259	bro	64	167	12174	-	-	-	365	360	0	0	11	3	2	105	633	44	0	0	0	1	0	0	0	0
241579.133047	bro	64	198	24666	-	-	-	439	440	0	0	44	1	2	141	689	79	2	0	0	1	0	0	0	0
